ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
33735,F885D87D-025A-4C3F-B104-979E868DE9CB,"Stationsweg 11","Stationsweg 11",,"Maasdriel",,"5321 NH","Netherlands",51.7497825622559,5.27259111404419,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33736,BD51D0BA-3D49-4BA3-A229-5E1F05A3EAB5,"Tramweg 1","Tramweg 1",,"Goeree-Overflakkee",,"3247 CA","Netherlands",51.7502403259277,4.09973287582397,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33737,5CCEE107-F192-40A5-AFC8-6437CDB9B129,"Nijverheidstraat 2c","Nijverheidstraat 2c",,"Strijen",,"3291 CH","Netherlands",51.750577,4.555098,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33738,61208C0D-BFF6-43CC-BA10-BF9EC9852F96,"Langeweg","Langeweg",,"Goeree-Overflakkee",,"3241 KB","Netherlands",51.75061,4.15994,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33739,CF3FCBAE-B49D-42E1-BE9F-B4ADB935EB6E,"Koningin Julianastraat 12a","Koningin Julianastraat 12a",,"Mook en Middelaar",,"6585 XR","Netherlands",51.750687,5.884437,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33740,2E7F6054-ACB1-455E-8D94-F9615EB522A8,"Gravin Sabinastraat 31","Gravin Sabinastraat 31",,"Korendijk",,"3284 AN","Netherlands",51.750996,4.367162,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33741,5A38C924-F75B-4FA3-907C-43FA1300D9F2,"Forsythialaan 2","Forsythialaan 2",,"Oss",,"5342 HH","Netherlands",51.7519264221191,5.53769826889038,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33742,66597B81-862A-40E4-A684-87D7FDE34927,"Schenkeldijk 4","Schenkeldijk 4",,"Binnenmaas",,"3295 EG","Netherlands",51.75289,4.60018,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33743,600874AF-09E5-4D42-9A2C-4E5399AE948D,"Docfalaan 2","Docfalaan 2",,"Oss",,"5342 HZ","Netherlands",51.7532157897949,5.54311895370483,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33744,A9359774-E53B-42A7-941C-B9E8E5CBA6D1,"Koningin Julianaweg 56","Koningin Julianaweg 56",,"Goeree-Overflakkee",,"3241 XC","Netherlands",51.755037,4.160305,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33746,DFD50C4E-62E9-44C1-9DA2-2E559A4D8291,"De Geerden 18","De Geerden 18",,"Maasdriel",,"5334 LE","Netherlands",51.7566073319705,5.28907776009873,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33748,C0F1ECDA-9969-4582-96C8-EC17C9F5D57E,"Galliërsweg 51","Galliërsweg 51",,"Oss",,"5342 PN","Netherlands",51.757005,5.560101,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33750,F41BD301-F961-4513-8A30-208301603541,"Gasthuisdijk 20L 1","Gasthuisdijk 20L 1",,"Zwolle",,"8041 AG","Netherlands",52.51857,6.07324,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:54:00 AM,1/9/2015 6:04:00 AM
33751,7804ADB6-001F-407F-8E23-B76DBF7D58A0,"Lunette","Lunette",,"Grave",,"5361 EJ","Netherlands",51.759402,5.737645,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33752,01675311-1460-41B6-A418-3A004C44F960,"Molenweg 3M","Molenweg 3M",,"Oss",,"5342 TA","Netherlands",51.7597617,5.5337121,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33753,A798F19F-2088-4DE0-BE28-DB637DC0D018,"Nieuwstraat 63","Nieuwstraat 63",,"Goeree-Overflakkee",,"3241 CL","Netherlands",51.759762,4.163048,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33755,9C93E0BA-F60A-4B48-8A4B-1FD10D06B773,"Singelkade 74","Singelkade 74",,"Goeree-Overflakkee",,"3241 DG","Netherlands",51.760936,4.159154,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33758,B1E48825-60F9-4670-B5C5-25E10BDEA611,"Galliërsweg 15","Galliërsweg 15",,"Oss",,"5349 AT","Netherlands",51.763851,5.55559,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33759,5A1A9E4A-D60D-43E5-8248-E79E8966DD0A,"Koolzaadweg 1","Koolzaadweg 1",,"Oss",,"5351 LP","Netherlands",51.763907,5.567385,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33760,DBB766A9-F76C-45A4-9975-D71C4C19B469,"Raadhuishof 25","Raadhuishof 25",,"Oss",,"5341 HR","Netherlands",51.763876,5.523967,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33761,BA2FF6B5-B9AF-4ACE-A464-F6CD54402B96,"Frederik van Eedenstraat 21","Frederik van Eedenstraat 21",,"Goeree-Overflakkee",,"3245 RL","Netherlands",51.7652473449707,4.15422773361206,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33763,E43153A5-55F4-441F-B4BE-83C1D4717709,"Provincialeweg Zuid 26","Provincialeweg Zuid 26",,"Woudrichem",,"4286 LL","Netherlands",51.76542,4.95604,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33764,EFC5639F-2436-4997-8AA8-948ED5115103,"Landbouwlaan 235","Landbouwlaan 235",,"Oss",,"5351 MA","Netherlands",51.765907741651,5.5814945697784,,0,,,,,,,"Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33765,25252349-E4C3-4DB1-9A84-FD97B7FA7CE9,"Stationsstraat 53","Stationsstraat 53",,"Mook en Middelaar",,"6584 AT","Netherlands",51.767061,5.874121,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33766,BD9BBACF-3697-4A81-BA70-0ADA50EF30AF,"Rijksstraatweg 1e","Rijksstraatweg 1e",,"Cromstrijen",,"3286 LS","Netherlands",51.767,4.44235,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33768,060691FA-9E99-473F-9C1E-DEFCF150807E,"Oostwal 177","Oostwal 177",,"Oss",,"5341 KM","Netherlands",51.768188,5.528824,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33770,73949D86-37EF-4F15-B233-28ED97A847A7,"De Rijswaard","De Rijswaard",,"Zaltbommel",,"5308 LT","Netherlands",51.7691,5.14145,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33771,100DA1AC-FF7E-46E0-A1C3-0B5D394677A8,"Keerweer 49","Keerweer 49",,"Dordrecht",,"3316 KA","Netherlands",51.7708625793457,4.64491605758667,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33776,19417E8B-3C18-4723-8106-D6DFAFFF34CA,"Laan van Europa 1600","Laan van Europa 1600",,"Dordrecht",,"3317 DB","Netherlands",51.773908,4.652195,,0,"0800-3745337",,,,,"http://www.allego.eu/","CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2); CHAdeMO;",,"Public - Membership Required",1,,,"Operational",3/19/2015 6:44:00 PM,1/9/2015 6:04:00 AM
33777,FFE888B0-CBAA-4CB9-98C0-9803C9BAB13B,"Kinkelenburg 43","Kinkelenburg 43",,"Dordrecht",,"3328 AG","Netherlands",51.77462,4.68563,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33779,029D60CA-E0A8-45B8-A4A5-D5DE2C2CFAF2,"Vieracker 2","Vieracker 2",,"Heumen",,"6581 JV","Netherlands",51.77505,5.85636,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33780,49D04BE2-1A31-4AFB-90E1-341BAEFAC62F,"Bunsenstraat 90","Bunsenstraat 90",,"Dordrecht",,"3316 GC","Netherlands",51.77519,4.6321216,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33781,8A5ADA96-027A-4F5B-890D-67EB9AE1A9A0,"Parallelweg","Parallelweg",,"Zaltbommel",,"5314 LJ","Netherlands",51.775604154191,5.2574568986893,,0,,,,,,"http://www.delucht.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33782,2D5BE0D7-9795-4CB2-B9B7-5CA85EB277E6,"Laan van Londen 3T","Laan van Londen 3T",,"Dordrecht",,"3317 DA","Netherlands",51.7756996154785,4.65215396881103,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33783,AD50E4ED-E1C7-4C91-B083-771682608EA5,"De Lucht Oost","Inktfordseweg  13","De Lucht Oost","Bruchem",,"5314 LL","Netherlands",51.776295,5.259913,,0,"0800-3745337",,,"Rijksweg A2/E25",,"http://www.allego.eu/","CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2); CHAdeMO;",,"Public - Membership Required",1,,,"Operational",4/18/2015 8:25:00 PM,1/9/2015 6:04:00 AM
33784,3AB4208D-E909-420A-8353-676D5D4EE3E4,"Pieter Zeemanweg 57","Pieter Zeemanweg 57",,"Dordrecht",,"3316 GZ","Netherlands",51.776437,4.639433,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33785,4C85274A-886C-429C-B42D-35DBCB6427B0,"Rijksweg A2","Rijksweg A2",,"Zaltbommel",,"5314 LJ","Netherlands",51.776485,5.260048,,0,,,,,,"http://www.deluchttankstations.nl","CEE 7/4 - Schuko - Type F;",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33786,A7E25569-BDE5-44AB-A162-1196C928C289,"Rusheuvelstraat 18","Rusheuvelstraat 18",,"Oss",,"5346 JH","Netherlands",51.777487,5.522985,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33787,1B704084-3D78-4AA1-962D-486D89AAAFFA,"Spaanderstraat 50","Spaanderstraat 50",,"Oss",,"5347 LZ","Netherlands",51.778233,5.55171,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33788,D9BCA0BF-F70C-42B9-B04D-AA1E6BD32815,"Zuidzijdsedijk 102A","Zuidzijdsedijk 102A",,"Korendijk",,"3284 LD","Netherlands",51.7794813726472,4.38301956571195,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33790,1B896515-3360-48A3-A5FB-7886DBCD7456,"De Horst 23","De Horst 23",,"Heumen",,"6581 TE","Netherlands",51.779696,5.85614,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33792,2A63841B-46F4-444D-828C-FDA030051D93,"Calandstraat 14","Calandstraat 14",,"Dordrecht",,"3316 EA","Netherlands",51.7802368983503,4.64594250793459,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:36:00 PM,1/9/2015 6:04:00 AM
33793,BD22BB51-A2B0-4DF4-A3B4-EDF05A0C4106,"De Horst 4","De Horst 4",,"Malden",,"6581 TE","Netherlands",51.7804379,5.85503370000003,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,"Private - For Staff, Visitors or Customers",2,,,"Operational",2/21/2016 9:32:00 PM,1/9/2015 6:04:00 AM
33795,9814D343-024F-4734-B390-D14B94688B10,"Giessensesteeg 14","Giessensesteeg 14",,"Woudrichem",,"4283 HP","Netherlands",51.7806854248047,5.01825666427612,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33797,0EB91FFC-40CF-4B88-9DD9-7F3AB43BE22A,"Mijlweg 9N","Mijlweg 9N",,"Binnenmaas",,"3295 KG","Netherlands",51.7837219238281,4.62102317810059,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33798,4CFB1C4E-C20C-46EF-85FA-BE9734335AB2,"Singel 25","Singel 25",,"Binnenmaas",,"3295 GJ","Netherlands",51.7843238,4.6097522,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33799,21973FBC-4F78-4D18-9732-92372AE9F398,"P.A. de Kokplein","P.A. de Kokplein",,"Dordrecht",,"3318 JW","Netherlands",51.78563,4.6765,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33800,1F38AE5D-85AA-4963-ABD9-6F05FC06D5CA,"Trambaan 2","Trambaan 2",,"Binnenmaas",,"3299 BN","Netherlands",51.78571,4.55865,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33801,7F8ED002-628B-4436-9DBC-1714CF21EFB8,"Hoofdgraaf","Hoofdgraaf",,"Woudrichem",,"4281 NN","Netherlands",51.786292,5.047901,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33802,5FF108B3-EE04-41F3-A328-7B878767308D,"'s-Gravendeelseweg","'s-Gravendeelseweg",,"Binnenmaas",,"3299 CC","Netherlands",51.7874488830566,4.55611705780029,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33804,F22B15EE-3DCB-4F1F-B6D7-A5BB8B54F257,"Gemmahof 61","Gemmahof 61",,"Dordrecht",,"3318 RB","Netherlands",51.787573,4.684027,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33806,590C3863-0190-4989-A8A8-531E31F46E27,"Groenestraat 19","Groenestraat 19",,"Zaltbommel",,"5314 AJ","Netherlands",51.7891812691848,5.23925638198852,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33807,D6C6CA3F-BEE8-49F3-A546-9CC0B4650FE1,"Wieldrechtseweg 24","Wieldrechtseweg 24",,"Dordrecht",,"3316 BG","Netherlands",51.7883605957031,4.64606952667236,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33808,92C7BBF6-4AC4-4CCF-B047-6746494C25D4,"Grootveldschelaan 20","Grootveldschelaan 20",,"Heumen",,"6581 GT","Netherlands",51.7889833,5.8478866,,0,,,,,,"http://www.laadpaal24.nl","Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:36:00 PM,1/9/2015 6:04:00 AM
33809,55174134-EE87-482A-8221-8CA866F59B68,"Broekkant","Broekkant",,"Heumen",,"6581 AD","Netherlands",51.788995,5.843158,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33810,29F12533-7D95-4216-9C28-F9B7BD321D98,"Mijlweg","Mijlweg",,"Dordrecht",,"3317 XH","Netherlands",51.7896118164062,4.64757871627808,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33813,A1402A8B-B9D3-47D8-AD49-4829FC173982,"Amnesty Internationalweg","Amnesty Internationalweg",,"Dordrecht",,"3318 AZ","Netherlands",51.791981412855,4.6774399280548,,0,,,,,,"http://www.dordtduurzaam.nl/","Mennekes (Type 2);",,,4,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33814,AC1E8CE4-B521-4FF0-801C-18E26ABB5076,"Hovenlaan 38","Hovenlaan 38",,"Dordrecht",,"3329 BB","Netherlands",51.7920062,4.7318841,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33815,E0D0D118-8B20-4D89-BBE5-903A61A44E03,"Hogelandstraat 31","Hogelandstraat 31",,"Woudrichem",,"4283 GJ","Netherlands",51.79235,5.03111,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33816,8286EBB9-C1AF-4C50-93E1-A9955D08E308,"Torenstraat 23","Torenstraat 23",,"Wijchen",,"6613 AA","Netherlands",51.7929126,5.72454670000002,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33817,13456D28-A780-4115-91E8-97B77CC9D469,"Sportlaan","Sportlaan",,"Binnenmaas",,"XG","Netherlands",51.793061,4.556424,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33818,3C14E98B-DF9C-4260-9002-A28F1CDAF0B1,"Van Voordenpark","Van Voordenpark",,"Zaltbommel",,"5301 KP","Netherlands",51.794356421849,5.2592969079346,,0,,,,,,,"Mennekes (Type 2);",,,4,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33819,E0794FB6-D81B-4611-8942-4CFAD61397DD,"Lodewijk van Praetstraat 25","Lodewijk van Praetstraat 25",,"Binnenmaas",,"3271 AG","Netherlands",51.794522,4.486196,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33820,6C574158-59DC-48F7-9C00-F068FDE0D509,"De Gamert 2426","De Gamert 2426",,"Wijchen",,"6605 WH","Netherlands",51.7950286865234,5.73086643218994,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33821,1CE775BB-91E9-49D8-ACE4-43881A9936B0,"Zuidhovenlaantje 6","Zuidhovenlaantje 6",,"Dordrecht",,"3317 HX","Netherlands",51.7956390380859,4.67142820358276,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33822,237DD69F-EE2F-4846-9813-D4077984DBA4,"Van Voordenpark 2","Van Voordenpark 2",,"Zaltbommel",,"5301 KP","Netherlands",51.795676275936,5.2594041824341,,0,,,,,,"http://www.dewaalautogroep.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33825,1C60C9F1-1752-4462-8501-920B7495FAC9,"Pieter Hoebeeweg 82","Pieter Hoebeeweg 82",,"Dordrecht",,"3316 BT","Netherlands",51.79792,4.62891,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33826,B89E8077-1471-47A1-A56C-DE4F312DBE48,"Hogeweg 19","Hogeweg 19",,"Zaltbommel",,"5301 LB","Netherlands",51.799,5.25656,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33828,99F1A97B-B447-4DA4-A4AC-24A69544535A,"Mijlweg 29","Mijlweg 29",,"Dordrecht",,"3316 BE","Netherlands",51.80009,4.64783,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33829,0B8C47C5-29A5-4DE8-BA23-726D81CE4679,"Tol 12","Tol 12",,"Werkendam",,"4251 PX","Netherlands",51.800271,4.933932,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33830,20CEED24-1176-45EB-826E-0CD3A92F3D88,"Johanna Naber-erf 434","Johanna Naber-erf 434",,"Dordrecht",,"3315 HM","Netherlands",51.801102,4.732677,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33831,CC1EAB4D-1C6E-4D54-B1B9-759381108E8B,"Sportlaan 1","Sportlaan 1",,"Binnenmaas",,"3297 TG","Netherlands",51.8015289306641,4.56350994110107,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33832,C7BD67F8-E92C-4BAB-BF2C-C7FC82DAA69E,"Andromeda 14","Andromeda 14",,"Binnenmaas",,"3297 VA","Netherlands",51.80246,4.57094,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33834,DFFB6E2D-FC1B-4CD0-9C33-FAC421F1E22D,"Vrouwehuisjesweg 1","Vrouwehuisjesweg 1",,"Binnenmaas",,"3271 LX","Netherlands",51.80284,4.519249,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33836,44BBA612-EB87-4F7D-944B-C6F26DD92583,"Campuslaan","Campuslaan",,"Wijchen",,"6602 EC","Netherlands",51.802949,5.737803,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33837,E324D2A5-68D4-467E-A71B-B2731FF24994,"Biezenweide 17","Biezenweide 17",,"Binnenmaas",,"3297 GB","Netherlands",51.804,4.558,,0,"0900-0201",,"info@eneco.nl",,,"http://www.eneco.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33839,671A7C0F-86F9-43AF-9DD2-9A0883D7E09B,"Van Doesburg-erf 85","Van Doesburg-erf 85",,"Dordrecht",,"3315 RC","Netherlands",51.80495,4.71872,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33840,A275C523-D3FF-49A0-B7F4-37157C908052,"Molenstraat 58","Molenstraat 58",,"Oss",,"5397 EL","Netherlands",51.805957424763,5.4504351821396,,0,,,,,,"http://www.vdmaazen.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33841,21A4F4AE-17BD-4407-AA1C-F77EE5DDC51C,"Prinsenhof","Prinsenhof",,"Binnenmaas",,"3297 CW","Netherlands",51.805981,4.573585,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33842,3A8F1A55-727F-455F-AD5F-86F2CA115AB7,"Raadhuisplein 1","Raadhuisplein 1",,"Werkendam",,"4251 VZ","Netherlands",51.806475,4.896322,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
